user_id,days_since_last_activity,engagement_velocity,frustration_index,completion_ratio,total_events,mrr,churned
1492,169,1.2222222222222223,52,0.49056603773584906,231,29,1
1493,230,2.0625,9,0.46153846153846156,47,99,1
1494,47,1.3555555555555556,77,0.8660194174757282,1778,29,0
1495,82,1.28,6,0.9365079365079365,246,29,0
1496,326,21.0,1,0.25,20,29,1
1497,186,3.0,5,0.9333333333333333,67,29,1
1498,204,0.24324324324324326,18,0.375,89,29,1
1499,190,0.3333333333333333,99,0.2711864406779661,423,29,1
1500,9,1.2380952380952381,14,0.8816568047337278,653,29,0
1501,194,0.8275862068965517,7,0.5,139,29,1
1502,149,0.9166666666666666,35,0.42424242424242425,141,99,1
1503,7,0.5555555555555556,106,0.9061326658322904,2784,99,0
1504,211,0.85,81,0.37777777777777777,359,29,1
1505,306,1.3666666666666667,16,0.5625,69,29,1
1506,115,0.2857142857142857,138,0.3739130434782609,513,29,0
1507,87,1.075,16,0.8088235294117647,256,29,0
1508,73,1.875,7,0.6527777777777778,236,29,0
1509,104,2.230769230769231,11,0.7692307692307693,196,99,0
1510,71,2.210526315789474,7,0.8939393939393939,266,29,0
1511,259,11.666666666666666,1,1.0,36,29,1
1512,43,0.6341463414634146,11,0.9823008849557522,474,29,0
1513,36,1.0740740740740742,11,0.7368421052631579,272,99,0
1514,85,0.8715596330275229,48,0.8659217877094972,1217,29,0
1515,85,0.8240740740740741,55,0.9252136752136753,1682,99,0
1516,10,1.3727272727272728,95,0.8824503311258278,2122,29,0
1517,54,0.6451612903225806,9,1.010989010989011,371,99,0
1518,53,0.8157894736842105,11,1.178082191780822,337,99,0
1519,108,1.4210526315789473,85,0.4036697247706422,431,29,0
1520,253,1.2666666666666666,1,0.8095238095238095,147,29,1
1521,69,0.8645833333333334,43,0.9883720930232558,981,29,0
1522,290,0.8571428571428571,1,0.8,87,29,1
1523,19,0.7758620689655172,109,0.23703703703703705,475,99,0
1524,11,0.7123287671232876,63,0.8126410835214447,1501,99,0
1525,142,2.15,39,0.3225806451612903,196,99,1
1526,3,1.25,217,0.365296803652968,901,99,0
1527,144,0.6774193548387096,44,0.48148148148148145,226,29,1
1528,46,1.105263157894737,114,0.390625,507,29,0
1529,288,3.4444444444444446,5,0.7777777777777778,38,99,1
1530,26,1.7142857142857142,23,0.8434782608695652,457,29,0
1531,232,0.36363636363636365,28,0.8666666666666667,98,99,1
1532,102,1.7619047619047619,21,0.8481012658227848,321,29,0
1533,80,3.4285714285714284,8,0.8817204301075269,359,29,0
1534,169,1.2380952380952381,42,0.2926829268292683,171,299,1
1535,182,0.41935483870967744,92,0.34,399,29,1
1536,138,1.4526315789473685,74,1.0504731861198737,1268,299,0
1537,111,1.0258620689655173,58,0.874251497005988,1163,299,0
1538,113,1.2121212121212122,6,0.9142857142857143,400,99,0
1539,63,1.1238938053097345,49,0.8754208754208754,1064,99,0
1540,114,1.4666666666666666,27,0.7903225806451613,453,29,0
1541,148,1.6363636363636365,6,0.8103448275862069,212,99,1
1542,151,0.8,67,0.8184019370460048,1412,29,0
1543,69,1.25,14,0.6794871794871795,264,29,0
1544,196,0.07142857142857142,15,0.3888888888888889,76,99,1
1545,137,1.7407407407407407,18,0.9052631578947369,389,29,0
1546,303,1.8181818181818181,26,0.2222222222222222,115,29,1
1547,119,1.2962962962962963,13,1.1403508771929824,513,29,0
1548,3,0.8108108108108109,27,0.9358288770053476,753,29,0
1549,68,0.8695652173913043,80,0.8888888888888888,1569,99,0
1550,14,1.9310344827586208,31,0.7513513513513513,677,29,0
1551,183,1.5238095238095237,11,0.975,175,299,1
1552,95,2.0,23,1.0571428571428572,480,99,0
1553,52,1.4,17,0.77,373,99,0
1554,270,0.23333333333333334,0,1.037037037037037,109,29,1
1555,97,0.9333333333333333,95,0.345679012345679,349,99,0
1556,58,1.069767441860465,100,0.4083333333333333,480,29,0
1557,173,1.037037037037037,6,0.6956521739130435,83,99,1
1558,206,0.4117647058823529,21,0.35714285714285715,135,29,1
1559,43,1.09375,5,0.8526315789473684,363,99,0
1560,73,0.868421052631579,29,0.6666666666666666,566,299,0
1561,203,0.631578947368421,20,0.3103448275862069,103,29,1
1562,157,0.8529411764705882,74,0.41379310344827586,272,29,1
1563,118,2.764705882352941,4,1.1875,144,99,1
1564,143,0.25,86,0.3382352941176471,289,29,1
1565,239,1.7857142857142858,19,0.7454545454545455,219,99,1
1566,235,0.5151515151515151,19,0.30303030303030304,101,29,1
1567,100,1.5263157894736843,2,0.8688524590163934,226,29,0
1568,16,1.6764705882352942,84,0.9676898222940227,2275,299,0
1569,252,1.5789473684210527,0,0.9230769230769231,47,99,1
1570,299,0.24,15,0.2857142857142857,60,99,1
1571,17,2.1578947368421053,16,0.967032967032967,378,29,0
1572,172,1.22,27,1.0512820512820513,465,99,1
1573,243,1.2162162162162162,6,0.8536585365853658,158,29,1
1574,99,1.7058823529411764,20,0.6850393700787402,451,99,0
1575,161,1.435897435897436,27,0.6666666666666666,106,99,1
1576,87,0.9754098360655737,58,0.9209809264305178,1340,29,0
1577,37,1.1923076923076923,89,0.8496,2143,29,0
1578,322,36.0,2,0.7777777777777778,35,29,1
1579,188,0.9655172413793104,11,1.5862068965517242,178,99,1
1580,24,3.2857142857142856,23,1.1891891891891893,368,29,0
1581,4,1.1590909090909092,174,0.4052631578947368,763,99,0
1582,157,0.7083333333333334,124,0.35051546391752575,446,29,0
1583,0,1.5,29,0.75,601,99,0
1584,161,0.375,33,0.34615384615384615,117,99,1
1585,40,1.8461538461538463,20,0.959349593495935,514,29,0
1586,48,1.0909090909090908,83,0.9189723320158103,1821,29,0
1587,72,1.03125,5,0.9367088607594937,312,29,0
1588,174,1.3235294117647058,24,0.13636363636363635,84,99,1
1589,147,1.02,42,0.6097560975609756,191,99,1
1590,70,2.1,5,1.105263157894737,249,29,0
1591,25,0.56,20,0.9191919191919192,408,99,0
1592,168,0.20930232558139536,5,1.1875,81,29,1
1593,35,0.9126984126984127,106,0.8441717791411043,2759,29,0
1594,43,0.7722772277227723,57,0.9342105263157895,1371,299,0
1595,93,1.3478260869565217,10,0.8571428571428571,223,29,0
1596,134,0.6875,1,0.65625,102,29,1
1597,256,0.3548387096774194,7,0.4375,53,29,1
1598,126,1.5869565217391304,81,0.975,1813,29,0
1599,21,1.1682242990654206,105,1.0,2464,29,0
1600,23,0.8297872340425532,22,1.028169014084507,608,29,0
1601,87,1.152,55,0.8647540983606558,865,99,0
1602,190,1.5769230769230769,46,0.37254901960784315,192,29,1
1603,225,1.3448275862068966,36,0.4444444444444444,139,29,1
1604,16,1.5909090909090908,144,0.34838709677419355,616,29,0
1605,43,0.8034188034188035,133,0.9535864978902954,2627,29,0
1606,241,1.3823529411764706,3,0.6557377049180327,200,99,1
1607,155,1.0851063829787233,68,0.9657701711491442,1513,299,0
1608,109,1.1666666666666667,9,0.835820895522388,258,29,0
1609,98,1.4193548387096775,36,0.352112676056338,248,99,0
1610,253,28.0,5,0.8333333333333334,27,29,1
1611,102,0.723404255319149,25,0.9727272727272728,479,29,0
1612,104,0.5106382978723404,11,1.03,425,29,0
1613,114,0.25,9,1.088235294117647,156,29,1
1614,237,1.0,61,0.6037735849056604,276,29,1
1615,254,0.6818181818181818,70,0.39705882352941174,291,99,1
1616,66,0.5416666666666666,1,1.0344827586206897,242,29,0
1617,298,24.0,3,0.5714285714285714,23,299,1
1618,172,0.9090909090909091,14,0.68,180,29,1
1619,30,1.0952380952380953,19,0.7815126050420168,439,29,0
1620,72,0.8125,14,1.1573033707865168,404,99,0
1621,216,0.6304347826086957,39,0.3333333333333333,117,29,1
1622,142,0.8299319727891157,108,0.8558139534883721,1558,29,0
1623,8,0.7142857142857143,22,0.7676056338028169,533,99,0
1624,67,0.6170212765957447,29,0.8571428571428571,453,299,0
1625,55,1.0884955752212389,98,0.8504504504504504,1928,99,0
1626,156,1.2333333333333334,0,0.78125,110,99,1
1627,46,1.0754716981132075,90,0.509090909090909,464,99,0
1628,28,0.7804878048780488,22,0.9490445859872612,657,299,0
1629,113,1.0462962962962963,77,0.8007448789571695,1784,29,0
1630,269,1.1538461538461537,34,0.29545454545454547,164,29,1
1631,21,1.2592592592592593,31,1.0176470588235293,747,29,0
1632,158,0.27586206896551724,15,0.35714285714285715,59,29,1
1633,42,0.8157894736842105,13,0.9764705882352941,686,99,0
1634,45,1.6818181818181819,13,1.0133333333333334,329,99,0
1635,28,0.8611111111111112,21,0.9401197604790419,680,29,0
1636,269,1.2162162162162162,23,0.3,80,29,1
1637,67,1.3695652173913044,90,0.375,481,99,0
1638,35,1.5319148936170213,64,0.9552631578947368,1397,29,0
1639,189,0.4716981132075472,6,1.0,168,99,1
1640,86,0.5428571428571428,16,0.8769230769230769,268,29,0
1641,56,2.8823529411764706,13,0.9558823529411765,283,29,0
1642,113,1.0,11,0.6790123456790124,282,29,0
1643,107,1.8333333333333333,8,0.7567567567567568,268,29,0
1644,146,0.32727272727272727,15,0.6989247311827957,325,99,0
1645,9,0.9337349397590361,121,0.8879892037786775,2620,299,0
1646,116,1.6956521739130435,4,1.1923076923076923,241,99,0
1647,1,0.8896551724137931,119,0.8876543209876543,2831,29,0
1648,63,0.7037037037037037,9,1.0,440,29,0
1649,89,0.7254901960784313,15,0.8648648648648649,429,99,0
1650,61,1.7222222222222223,20,0.7215189873417721,552,99,0
1651,159,0.41379310344827586,49,1.0191570881226053,1003,29,1
1652,32,0.5714285714285714,108,0.39603960396039606,426,29,0
1653,173,2.5555555555555554,6,0.2727272727272727,30,99,1
1654,207,10.0,1,0.0,9,29,1
1655,52,1.488888888888889,77,0.944954128440367,1607,29,0
1656,77,0.6578947368421053,9,0.8736842105263158,367,29,0
1657,161,0.6976744186046512,1,1.0555555555555556,76,29,1
1658,164,1.44,74,0.35064935064935066,311,99,1
1659,230,2.9,62,0.42105263157894735,302,299,1
1660,221,0.5384615384615384,35,0.42,187,29,1
1661,21,0.48,14,1.073394495412844,484,29,0
1662,105,0.5714285714285714,2,0.7818181818181819,193,29,0
1663,228,0.7083333333333334,6,0.875,248,29,1
1664,75,2.727272727272727,187,0.3489583333333333,789,29,0
1665,82,0.9411764705882353,22,0.6746031746031746,446,99,0
1666,64,0.4318181818181818,12,0.963963963963964,461,29,0
1667,167,0.6923076923076923,82,0.3368421052631579,353,29,1
1668,58,0.7843137254901961,35,0.96875,659,29,0
1669,59,1.0069444444444444,84,0.872791519434629,1978,29,0
1670,154,1.2727272727272727,1,1.0185185185185186,225,29,1
1671,164,0.5161290322580645,64,0.2878787878787879,269,29,1
1672,134,5.363636363636363,6,0.8775510204081632,367,299,0
1673,291,0.4864864864864865,3,0.9,122,29,1
1674,225,11.0,3,1.0,10,29,1
1675,177,1.2903225806451613,3,1.0222222222222221,186,99,1
1676,135,1.1304347826086956,126,0.35294117647058826,489,299,0
1677,125,1.3846153846153846,88,0.9766949152542372,1776,29,0
1678,250,3.2,6,0.45454545454545453,40,99,1
1679,88,1.0708661417322836,55,1.0592334494773519,1141,29,0
1680,19,0.7647058823529411,8,1.103896103896104,338,29,0
1681,272,1.6944444444444444,26,0.5652173913043478,103,29,1
1682,160,0.5454545454545454,8,0.9,159,99,1
1683,89,1.2439024390243902,13,0.8767123287671232,287,99,0
1684,128,0.3235294117647059,4,0.43243243243243246,103,29,1
1685,104,1.036231884057971,77,0.9205607476635514,1542,29,0
1686,179,0.8636363636363636,5,1.025,324,99,1
1687,146,0.7096774193548387,2,0.8245614035087719,209,29,1
1688,217,1.0232558139534884,91,0.3626373626373626,372,29,1
1689,105,3.0,5,0.813953488372093,310,99,0
1690,343,3.857142857142857,0,2.0,32,99,1
1691,111,1.4871794871794872,52,0.9262536873156342,1231,99,0
1692,336,14.0,0,1.0,13,99,1
1693,230,0.851063829787234,34,0.4,149,29,1
1694,72,0.728,36,0.8184357541899442,1181,99,0
1695,236,8.5,11,0.5384615384615384,55,99,1
1696,8,1.2113821138211383,73,0.7274247491638796,1863,29,0
1697,12,0.9495798319327731,113,1.0320754716981133,2082,29,0
1698,10,1.248062015503876,65,0.8731808731808732,1693,29,0
1699,10,1.5217391304347827,14,0.9180327868852459,484,29,0
1700,164,0.40540540540540543,1,0.9264705882352942,253,99,1
1701,25,1.15,20,0.6553398058252428,684,99,0
1702,127,1.1935483870967742,75,0.3263157894736842,351,29,0
1703,348,25.0,10,0.6,24,29,1
1704,225,1.65,4,0.96,103,299,1
1705,270,1.2692307692307692,22,0.45454545454545453,94,29,1
1706,4,0.920863309352518,78,0.908,1794,29,0
1707,101,1.1794871794871795,14,0.8641975308641975,321,29,0
1708,161,0.52,7,0.16666666666666666,36,29,1
1709,0,2.142857142857143,17,0.8571428571428571,461,29,0
1710,30,0.6538461538461539,30,0.7402597402597403,569,29,0
1711,212,1.1578947368421053,8,0.8317757009345794,347,29,1
1712,3,0.8092105263157895,141,0.8751445086705202,3034,29,0
1713,135,1.0666666666666667,16,0.6597938144329897,327,29,0
1714,6,0.5769230769230769,159,0.39097744360902253,593,29,0
1715,98,1.6666666666666667,60,0.7320261437908496,996,99,0
1716,110,0.4,13,0.7848101265822784,291,99,0
1717,145,0.5182481751824818,20,0.8677248677248677,656,29,1
1718,57,1.5909090909090908,16,0.85,616,29,0
1719,174,0.5757575757575758,5,0.8260869565217391,176,99,1
1720,277,11.0,4,0.5,10,29,1
1721,60,0.944,93,0.9127272727272727,1986,29,0
1722,298,28.0,0,1.6666666666666667,27,99,1
1723,111,1.2325581395348837,87,0.352,443,99,0
1724,63,1.0245901639344261,107,0.8554033485540334,2289,99,0
1725,46,1.1379310344827587,20,0.9125,637,29,0
1726,191,0.5663716814159292,11,0.875,285,99,1
1727,157,0.6470588235294118,3,0.9333333333333333,61,29,1
1728,320,30.0,1,1.3333333333333333,29,99,1
1729,14,0.9333333333333333,18,0.978494623655914,406,29,0
1730,61,1.3488372093023255,16,1.1170212765957446,428,29,0
1731,196,1.125,54,0.37349397590361444,300,99,1
1732,241,1.8148148148148149,1,1.4666666666666666,79,29,1
1733,63,1.2666666666666666,14,0.88,393,29,0
1734,179,3.6666666666666665,17,0.25,68,299,1
1735,63,1.1818181818181819,79,0.8404802744425386,1983,29,0
1736,122,0.8518518518518519,14,1.0,373,29,0
1737,48,1.4814814814814814,184,0.3701657458563536,747,29,0
1738,256,0.5748031496062992,25,0.8472222222222222,500,99,1
1739,242,0.5588235294117647,19,0.34146341463414637,139,99,1
1740,132,0.5294117647058824,120,0.3763440860215054,431,29,0
1741,174,1.1481481481481481,17,0.8055555555555556,291,99,1
1742,143,1.3636363636363635,3,1.1875,150,29,1
1743,29,1.2173913043478262,34,0.8974358974358975,645,99,0
1744,93,0.7661290322580645,38,0.8634538152610441,866,29,0
1745,300,1.4473684210526316,40,0.5357142857142857,133,29,1
1746,144,1.75,95,0.44565217391304346,407,299,0
1747,4,0.6159420289855072,121,0.8205689277899344,1627,29,0
1748,194,0.41025641025641024,23,0.2,79,29,1
1749,30,0.71875,26,0.796875,494,29,0
1750,99,0.8414634146341463,52,0.7993311036789298,1015,299,0
1751,182,1.2307692307692308,0,0.6190476190476191,62,29,1
1752,237,13.0,1,0.2,12,29,1
1753,19,1.3518518518518519,60,0.9081885856079405,1422,29,0
1754,196,1.9166666666666667,8,0.25,33,29,1
1755,131,1.1666666666666667,2,1.1538461538461537,112,29,1
1756,82,0.6842105263157895,6,0.7123287671232876,252,99,0
1757,55,1.5625,15,0.828125,254,299,0
1758,206,0.07692307692307693,49,0.5581395348837209,207,29,1
1759,77,0.6149425287356322,51,0.8541666666666666,1018,29,0
1760,246,2.411764705882353,2,0.7058823529411765,64,29,1
1761,279,0.9767441860465116,23,0.5483870967741935,127,29,1
1762,232,4.833333333333333,3,1.5,33,99,1
1763,51,1.0843373493975903,106,0.8712574850299402,2334,29,0
1764,183,0.95,51,0.23404255319148937,174,29,1
1765,12,0.9328358208955224,82,0.8998302207130731,2077,99,0
1766,36,1.2058823529411764,93,0.33035714285714285,423,29,0
1767,92,1.7826086956521738,14,0.8415841584158416,387,99,0
1768,227,2.3548387096774195,47,0.4523809523809524,190,29,1
1769,68,2.823529411764706,98,0.3333333333333333,395,99,0
1770,241,0.631578947368421,71,0.25,314,299,1
1771,171,1.0,51,0.3684210526315789,224,99,1
1772,38,1.0740740740740742,14,0.6016260162601627,394,299,0
1773,39,1.6,35,0.9556962025316456,670,29,0
1774,168,0.6333333333333333,3,1.0,240,29,1
1775,72,0.6666666666666666,6,0.7816091954022989,312,99,0
1776,128,0.21739130434782608,73,0.21428571428571427,257,29,1
1777,69,1.4666666666666666,38,0.952,548,29,0
1778,272,0.21739130434782608,47,0.2777777777777778,190,29,1
1779,107,1.3461538461538463,98,0.4270833333333333,428,29,0
1780,197,1.206896551724138,12,1.0217391304347827,208,29,1
1781,124,1.0925925925925926,89,0.8070796460176991,1896,29,0
1782,92,2.409090909090909,10,0.9672131147540983,253,99,0
1783,233,0.6078431372549019,79,0.5396825396825397,308,29,1
1784,184,1.5238095238095237,2,0.3684210526315789,51,29,1
1785,46,1.2333333333333334,8,0.7352941176470589,358,29,0
1786,37,1.6666666666666667,9,0.908256880733945,425,29,0
1787,27,1.125,13,0.9026548672566371,453,99,0
1788,39,1.7777777777777777,21,0.9008264462809917,483,29,0
1789,4,1.1262135922330097,69,0.8930693069306931,1767,29,0
1790,82,1.25,14,0.7758620689655172,229,99,0
1791,80,1.0833333333333333,114,0.8985294117647059,2411,29,0
1792,163,0.37142857142857144,10,0.5882352941176471,169,29,1
1793,125,0.9714285714285714,13,0.8392857142857143,217,29,1
1794,118,0.4857142857142857,4,0.8095238095238095,154,299,1
1795,59,1.6504854368932038,97,0.9579124579124579,2212,29,0
1796,75,0.9504132231404959,92,0.8704761904761905,1847,29,0
1797,35,1.3703703703703705,15,0.8641975308641975,318,29,0
1798,41,0.6533333333333333,61,0.8553971486761711,1678,29,0
1799,200,1.0091743119266054,8,0.9358974358974359,283,29,1
1800,61,1.4081632653061225,104,0.9737704918032787,2271,29,0
1801,204,0.4878048780487805,8,0.6235294117647059,280,29,1
1802,164,0.7894736842105263,2,0.6585365853658537,135,299,1
1803,217,0.6216216216216216,61,0.5692307692307692,298,99,1
1804,227,0.8,18,0.27586206896551724,103,29,1
1805,278,1.0869565217391304,33,0.28205128205128205,141,99,1
1806,53,0.6341463414634146,6,1.0526315789473684,403,29,0
1807,89,0.8,12,0.8,226,29,0
1808,19,1.530612244897959,118,0.9094540612516645,2678,99,0
1809,126,0.8321167883211679,88,0.9467889908256881,2022,99,0
1810,97,1.2935779816513762,96,0.8992094861660079,1805,99,0
1811,6,0.6097560975609756,21,0.9464285714285714,469,29,0
1812,230,1.5789473684210527,1,0.47058823529411764,47,299,1
1813,223,3.0,0,0.0,2,29,1
1814,74,1.3980582524271845,73,0.8766756032171582,1334,99,0
1815,37,0.8897058823529411,73,0.9739336492890995,1563,299,0
1816,227,0.9743589743589743,17,0.8035714285714286,225,29,1
1817,189,1.28,34,0.38,181,99,1
1818,90,2.0,17,0.7590361445783133,311,29,0
1819,144,0.37142857142857144,7,1.0273972602739727,306,29,0
1820,101,1.71875,107,0.47368421052631576,431,29,0
1821,181,0.4473684210526316,44,0.37142857142857144,157,29,1
1822,115,0.905511811023622,68,0.9207920792079208,1456,299,0
1823,43,0.7619047619047619,11,0.84,287,99,0
1824,41,0.6060606060606061,8,0.9411764705882353,279,29,0
1825,327,0.38095238095238093,0,0.3333333333333333,27,99,1
1826,38,0.8648648648648649,19,0.9625,338,299,0
1827,69,1.3423423423423424,48,0.9316770186335404,1162,29,0
1828,194,0.9117647058823529,6,0.5625,195,299,1
1829,26,0.9354838709677419,18,0.8795180722891566,641,29,0
1830,257,0.7083333333333334,8,0.16666666666666666,39,99,1
1831,100,0.8064516129032258,18,0.8837209302325582,524,29,0
1832,140,0.7058823529411765,3,0.7391304347826086,160,29,1
1833,41,0.6078431372549019,6,0.631578947368421,251,29,0
1834,106,3.1,16,0.8571428571428571,335,99,0
1835,79,0.35135135135135137,15,0.7605633802816901,510,29,0
1836,171,1.1111111111111112,10,0.8360655737704918,234,29,1
1837,0,0.9583333333333334,69,0.8989247311827957,1637,29,0
1838,130,0.7906976744186046,47,0.27419354838709675,210,299,1
1839,318,4.0,0,1.0,3,29,1
1840,16,1.1935483870967742,176,0.2708333333333333,734,29,0
1841,133,1.826086956521739,151,0.43333333333333335,559,29,0
1842,178,1.125,27,0.14285714285714285,86,29,1
1843,173,1.5238095238095237,11,0.25,51,99,1
1844,322,5.0,0,0.0,4,99,1
1845,14,0.9375,20,0.7692307692307693,438,29,0
1846,217,1.2272727272727273,25,0.20588235294117646,123,29,1
1847,4,1.05,60,0.9801488833746899,1510,99,0
1848,78,0.9591836734693877,37,0.7529411764705882,823,29,0
1849,40,1.631578947368421,9,0.8378378378378378,288,99,0
1850,209,0.7407407407407407,2,0.7096774193548387,103,99,1
1851,238,2.05,43,0.631578947368421,200,99,1
1852,2,0.8333333333333334,11,0.926605504587156,431,29,0
1853,91,1.2045454545454546,12,1.0072992700729928,564,29,0
1854,4,1.3846153846153846,25,1.0310077519379846,575,299,0
1855,121,1.0526315789473684,14,0.8775510204081632,198,29,1
1856,198,1.9523809523809523,29,0.36585365853658536,151,99,1
1857,62,1.8387096774193548,14,0.7261904761904762,306,29,0
1858,220,0.2916666666666667,27,0.4,106,99,1
1859,47,0.9210526315789473,23,0.84472049689441,620,29,0
1860,39,3.1538461538461537,11,0.8723404255319149,360,29,0
1861,144,1.3235294117647058,5,0.8636363636363636,95,29,1
1862,50,1.3448275862068966,13,0.8860759493670886,307,99,0
1863,95,1.5523809523809524,77,0.9544072948328267,1241,99,0
1864,322,3.2222222222222223,3,0.6363636363636364,36,29,1
1865,19,1.1363636363636365,10,0.6063829787234043,304,29,0
1866,170,0.8571428571428571,0,0.2727272727272727,24,99,1
1867,89,0.8013245033112583,61,0.7785388127853882,1440,29,0
1868,50,0.7560975609756098,60,0.9217391304347826,1624,29,0
1869,56,0.6962962962962963,93,0.8768939393939394,1877,29,0
1870,145,1.6666666666666667,7,0.875,423,29,0
1871,110,0.7666666666666667,7,1.0389610389610389,341,29,0
1872,282,7.0,3,1.0,6,29,1
1873,117,1.2105263157894737,17,0.8956521739130435,459,29,0
1874,277,0.8571428571428571,0,1.1764705882352942,74,29,1
1875,43,0.6888888888888889,17,0.9153846153846154,525,29,0
1876,95,0.48484848484848486,6,0.8405797101449275,259,29,0
1877,178,0.3333333333333333,11,1.3392857142857142,291,29,1
1878,303,13.0,0,0.75,12,99,1
1879,121,2.6153846153846154,102,0.46296296296296297,476,29,0
1880,191,2.0476190476190474,12,0.75,260,29,1
1881,33,0.7619047619047619,11,0.8475609756097561,605,29,0
1882,275,8.0,0,0.0,7,29,1
1883,235,2.0625,7,1.0476190476190477,188,29,1
1884,63,1.9166666666666667,10,0.92,304,29,0
1885,49,0.9504132231404959,62,0.8917050691244239,1526,99,0
1886,28,1.0571428571428572,151,0.3582089552238806,572,29,0
1887,89,1.103448275862069,110,0.9079754601226994,2351,299,0
1888,177,4.571428571428571,20,0.3888888888888889,76,29,1
1889,215,0.5806451612903226,8,0.8846153846153846,106,29,1
1890,48,0.813953488372093,21,1.0,438,29,0
1891,136,0.8608695652173913,86,0.8806941431670282,1636,29,0
1892,48,0.926829268292683,96,0.4,436,29,0
1893,54,1.5294117647058822,22,0.9285714285714286,407,99,0
1894,285,0.47619047619047616,10,0.15789473684210525,60,29,1
1895,8,1.7391304347826086,26,1.094890510948905,618,299,0
1896,12,0.7631578947368421,30,0.930379746835443,654,99,0
1897,54,0.6363636363636364,16,1.121212121212121,306,29,0
1898,150,1.0080645161290323,30,0.7945205479452054,493,29,1
1899,283,1.125,29,0.39285714285714285,110,29,1
1900,65,1.8235294117647058,7,1.0315789473684212,391,29,0
1901,316,2.611111111111111,0,0.8695652173913043,85,29,1
1902,40,0.8432835820895522,73,0.8265895953757225,1759,29,0
1903,206,0.5862068965517241,7,0.9285714285714286,127,29,1
1904,45,0.9453125,62,1.080267558528428,1189,29,0
1905,250,0.56,6,0.725,144,299,1
1906,187,1.0857142857142856,28,0.45714285714285713,142,99,1
1907,169,1.1578947368421053,2,0.9285714285714286,57,299,1
1908,53,1.5517241379310345,129,0.4195804195804196,603,29,0
1909,94,1.2142857142857142,82,0.32558139534883723,349,29,0
1910,16,1.4059405940594059,97,0.8554054054054054,2543,29,0
1911,153,0.8484848484848485,43,0.375,169,29,1
1912,124,0.6764705882352942,18,1.0,376,29,0
1913,260,5.8,0,0.8,32,99,1
1914,207,1.1224489795918366,42,0.25,123,99,1
1915,169,0.4375,96,0.35294117647058826,362,29,1
1916,220,1.1764705882352942,3,0.84,95,29,1
1917,165,1.411764705882353,4,0.9,80,29,1
1918,63,1.0,18,0.7368421052631579,334,29,0
1919,187,0.6444444444444445,37,0.5813953488372093,184,29,1
1920,198,0.37209302325581395,13,0.3103448275862069,86,29,1
1921,133,3.0,11,1.1095890410958904,329,29,0
1922,242,0.56,2,1.1428571428571428,115,299,1
1923,125,0.5555555555555556,12,0.7321428571428571,212,29,1
1924,203,1.4444444444444444,11,0.2631578947368421,64,99,1
1925,77,2.6315789473684212,16,0.978021978021978,386,29,0
1926,262,1.7349397590361446,16,1.0757575757575757,525,29,1
1927,94,1.09375,10,0.990909090909091,455,29,0
1928,198,20.0,6,0.14285714285714285,19,29,1
1929,92,0.9696969696969697,16,0.8956521739130435,464,29,0
1930,69,0.738562091503268,78,0.9250457038391224,1963,99,0
1931,207,0.8421052631578947,5,0.8939393939393939,253,99,1
1932,191,18.0,0,0.5,17,29,1
1933,47,1.08,13,0.95,345,29,0
1934,265,4.0,0,1.0,3,299,1
1935,101,1.0303030303030303,9,0.9137931034482759,233,29,0
1936,13,1.36,22,0.9085714285714286,717,29,0
1937,210,1.2380952380952381,8,0.5454545454545454,45,29,1
1938,64,1.3333333333333333,18,0.7862595419847328,498,99,0
1939,243,0.8536585365853658,24,0.375,119,299,1
1940,61,1.0,113,0.9194029850746268,2418,29,0
1941,130,1.0571428571428572,90,0.9184549356223176,1706,99,0
1942,122,2.3333333333333335,110,0.42592592592592593,479,99,0
1943,24,0.32,14,1.025,353,29,0
1944,167,1.2941176470588236,8,0.8484848484848485,129,29,1
1945,160,0.5882352941176471,14,0.7653061224489796,352,29,0
1946,55,0.2542372881355932,16,1.0736842105263158,414,299,0
1947,178,2.0,69,0.40860215053763443,360,29,1
1948,72,0.9784172661870504,90,0.9297945205479452,2095,99,0
1949,109,2.08,92,0.3838383838383838,409,29,0
1951,62,1.4210526315789473,114,0.9297520661157025,2616,29,0
1952,221,1.435897435897436,28,0.41379310344827586,124,29,1
1953,65,0.8823529411764706,13,0.6283783783783784,486,99,0
1954,205,0.7222222222222222,9,1.608695652173913,135,99,1
1955,37,4.2727272727272725,17,0.7338709677419355,452,99,0
1956,195,0.5,11,1.04,124,29,1
1957,53,1.1290322580645162,8,0.9847328244274809,537,99,0
1958,262,9.0,0,1.0,8,29,1
1959,77,1.7352941176470589,16,0.8721804511278195,521,29,0
1960,47,1.15625,27,1.1037735849056605,492,29,0
1961,43,1.0507246376811594,80,0.9286871961102107,2210,29,0
1962,250,0.09523809523809523,70,0.32,279,29,1
1963,79,1.6428571428571428,16,0.897196261682243,438,299,0
1964,213,0.3111111111111111,62,0.5142857142857142,318,29,1
1965,179,39.0,1,1.1111111111111112,38,99,1
1966,154,1.4090909090909092,6,0.8064516129032258,235,29,1
1967,51,1.696629213483146,90,0.9364820846905537,2230,29,0
1968,275,0.7966101694915254,53,0.59375,174,29,1
1969,234,0.35714285714285715,68,0.4090909090909091,284,299,1
1970,49,1.087719298245614,86,0.87,2084,99,0
1971,40,1.3482142857142858,87,0.9794238683127572,1816,299,0
